message_id,conversation_id,topic,timestamp,labeler_id,confidence
28,5,CoinMarketCap Post Discussion,2025-02-10T04:53:00Z,system,0.95
29,5,CoinMarketCap Post Discussion,2025-02-10T04:53:00Z,system,0.95
30,5,CoinMarketCap Post Discussion,2025-02-10T04:53:00Z,system,0.95
31,5,CoinMarketCap Post Discussion,2025-02-10T04:53:00Z,system,0.95
32,5,CoinMarketCap Post Discussion,2025-02-10T04:53:00Z,system,0.0
51,1,Contract mention,2025-02-10T16:27:00Z,system,0.6
52,2,Morning greetings and welcomes,2025-02-10T16:58:00Z,system,0.9
53,2,Morning greetings and welcomes,2025-02-10T16:58:00Z,system,0.9
54,2,Morning greetings and welcomes,2025-02-10T17:17:00Z,system,0.9
55,2,Morning greetings and welcomes,2025-02-10T17:29:00Z,system,0.9
56,2,Morning greetings and welcomes,2025-02-10T17:42:00Z,system,0.9
57,3,Community impact discussion,2025-02-10T17:43:00Z,system,0.8
58,4,Crypto market analysis and warning,2025-02-10T17:55:00Z,system,0.9
59,2,Morning greetings and welcomes,2025-02-10T17:59:00Z,system,0.9
60,5,Airdrop status inquiry,2025-02-10T18:02:00Z,system,0.9
61,3,Community impact discussion,2025-02-10T18:04:00Z,system,0.8
62,4,Crypto market analysis and warning,2025-02-10T19:45:00Z,system,0.8
63,0,Spam Messages,2025-02-10T20:20:00Z,system,0.9
64,4,Crypto market analysis and warning,2025-02-10T20:21:00Z,system,0.9
65,6,Bitchcoin mascot and branding discussion,2025-02-10T20:23:00Z,system,0.9
66,6,Bitchcoin mascot and branding discussion,2025-02-10T20:24:00Z,system,0.9
67,6,Bitchcoin mascot and branding discussion,2025-02-10T01:04:00Z,system,0.9
68,6,Bitchcoin mascot and branding discussion,2025-02-10T01:04:00Z,system,0.9
69,6,Bitchcoin mascot and branding discussion,2025-02-10T01:08:00Z,system,0.9
70,6,Bitchcoin mascot and branding discussion,2025-02-10T01:08:00Z,system,0.9
71,6,Bitchcoin mascot and branding discussion,2025-02-10T01:09:00Z,system,0.9
72,6,Bitchcoin mascot and branding discussion,2025-02-10T01:09:00Z,system,0.9
73,6,Bitchcoin mascot and branding discussion,2025-02-10T01:09:00Z,system,0.9
74,6,Bitchcoin mascot and branding discussion,2025-02-10T01:11:00Z,system,0.9
75,6,Bitchcoin mascot and branding discussion,2025-02-10T01:11:00Z,system,0.9
76,6,Bitchcoin mascot and branding discussion,2025-02-10T01:11:00Z,system,0.9
77,6,Bitchcoin mascot and branding discussion,2025-02-10T01:11:00Z,system,0.9
78,6,Bitchcoin mascot and branding discussion,2025-02-10T01:11:00Z,system,0.9
79,6,Bitchcoin mascot and branding discussion,2025-02-10T01:12:00Z,system,0.9
101,1,Teaching Mom About Cryptocurrency,2025-02-10T01:20:00Z,system,0.9
102,1,Teaching Mom About Cryptocurrency,2025-02-10T01:21:00Z,system,0.9
103,1,Teaching Mom About Cryptocurrency,2025-02-10T01:21:00Z,system,0.8
104,1,Teaching Mom About Cryptocurrency,2025-02-10T01:21:00Z,system,0.8
105,1,Teaching Mom About Cryptocurrency,2025-02-10T01:24:00Z,system,0.9
106,1,Teaching Mom About Cryptocurrency,2025-02-10T01:24:00Z,system,0.9
107,1,Teaching Mom About Cryptocurrency,2025-02-10T01:25:00Z,system,0.7
108,1,Teaching Mom About Cryptocurrency,2025-02-10T01:25:00Z,system,0.9
109,1,Teaching Mom About Cryptocurrency,2025-02-10T01:25:00Z,system,0.9
110,1,Teaching Mom About Cryptocurrency,2025-02-10T01:26:00Z,system,0.8
111,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:27:00Z,system,0.9
112,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:27:00Z,system,0.8
113,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:27:00Z,system,0.8
114,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:28:00Z,system,0.9
115,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:28:00Z,system,0.9
116,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:28:00Z,system,0.9
117,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:29:00Z,system,0.9
118,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:30:00Z,system,0.9
119,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:30:00Z,system,0.9
120,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:31:00Z,system,0.8
121,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:31:00Z,system,0.8
122,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:32:00Z,system,0.8
123,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:32:00Z,system,0.9
124,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:32:00Z,system,0.9
125,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:32:00Z,system,0.9
126,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:35:00Z,system,0.9
127,2,Dealing with Marketing DMs and Project Groups,2025-02-10T01:35:00Z,system,0.8
128,3,Howling Contest Discussion,2025-02-10T01:35:00Z,system,0.9
129,3,Howling Contest Discussion,2025-02-10T01:35:00Z,system,0.9
130,3,Howling Contest Discussion,2025-02-10T01:36:00Z,system,0.9
151,1,Morning greetings with dog theme,2025-02-10T16:51:00Z,system,0.95
152,1,Morning greetings with dog theme,2025-02-10T16:53:00Z,system,0.95
153,1,Morning greetings with dog theme,2025-02-10T16:53:00Z,system,0.95
154,1,Morning greetings with dog theme,2025-02-10T16:58:00Z,system,0.95
155,1,Morning greetings with dog theme,2025-02-10T16:58:00Z,system,0.95
156,1,Morning greetings with dog theme,2025-02-10T16:58:00Z,system,0.95
157,1,Morning greetings with dog theme,2025-02-10T16:59:00Z,system,0.95
158,1,Morning greetings with dog theme,2025-02-10T16:59:00Z,system,0.95
159,1,Morning greetings with dog theme,2025-02-10T17:07:00Z,system,0.95
